ID,CommitCount#Lab1,CommitCount#Lab2,CommitCount#Lab3,CommitCount#Lab4,CommitCount#Lab5,CommitCount#Total,Failed#Lab1,Failed#Lab2,Failed#Lab3,Failed#Lab4,Failed#Lab5,Failed#Total,Passed#Lab1,Passed#Lab2,Passed#Lab3,Passed#Lab4,Passed#Lab5,Passed#Total,Error#Lab1,Error#Lab2,Error#Lab3,Error#Lab4,Error#Lab5,Error#Total,Done#Lab1 ,Done#Lab2,Done#Lab3,Done#Lab4,Done#Lab5,Done#Total ,Dropout#Lab2,Dropout#Lab3,Dropout#Lab4,Dropout#Lab5,ActiveDays#Lab1,ActiveDays#Lab2 ,ActiveDays#Lab3,ActiveDays#Lab4,ActiveDays#Lab5,ActiveDays#Total,CommitsPerDay#Lab1,CommitsPerDay#Lab2,CommitsPerDay#Lab3,CommitsPerDay#Lab4,CommitsPerDay#Lab5,CommitsPerDay#Total
234836,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234970,0.14814814814814814,0.1764705882352941,0.0,0.0,0.0,0.078125,0.125,0.5,0.0,0.0,0.0,0.1020408163265306,0.5714285714285714,0.5625,0.0,0.0,0.0,0.22368421052631576,0.125,0.2857142857142857,0.0,0.0,0.0,0.13157894736842105,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.125,0.1111111111111111,0.2,0.0,0.0,0.0,0.12
235000,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235002,0.07407407407407407,0.29411764705882354,0.26666666666666666,0.21052631578947367,0.2222222222222222,0.265625,1.0,1.0,0.4545454545454546,1.0,0.3333333333333333,0.8775510204081632,0.07142857142857142,0.125,0.058823529411764705,0.0625,0.3181818181818182,0.15789473684210525,0.125,0.5,0.75,0.06666666666666667,0.4545454545454546,0.8157894736842104,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.5,0.25,0.3333333333333333,0.5,0.5,0.1111111111111111,0.1,0.1111111111111111,0.125,0.1111111111111111,0.2
235017,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235018,0.1111111111111111,0.0,0.0,0.0,0.0,0.015625,1.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.07142857142857142,0.0,0.0,0.0,0.0,0.013157894736842105,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.04
235069,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.020408163265306117,0.5714285714285714,0.0,0.0,0.0,0.0,0.10526315789473684,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.1111111111111111,0.0,0.0,0.0,0.0,0.04
235078,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16326530612244897,0.0,0.125,0.0,0.0,0.0,0.02631578947368421,0.0,0.5,0.0,0.0,0.0,0.18421052631578946,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.1,0.0,0.0,0.0,0.04
235087,0.3333333333333333,0.11764705882352941,0.13333333333333333,0.15789473684210525,0.16666666666666666,0.265625,0.0,0.0,0.0,0.8666666666666667,0.3333333333333333,0.4081632653061224,0.21428571428571427,0.375,0.35294117647058826,0.1875,0.27272727272727276,0.3157894736842105,0.0,0.0,0.0,0.06666666666666667,0.5,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.125,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.1,0.1111111111111111,0.125,0.2222222222222222,0.28
235092,0.2222222222222222,0.23529411764705882,0.0,0.0,0.16666666666666666,0.171875,0.125,0.5,0.0,0.0,0.0,0.1020408163265306,0.5714285714285714,0.75,0.0,0.0,0.13636363636363635,0.3026315789473684,0.125,0.07142857142857142,0.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.16666666666666666,0.125,0.5555555555555556,0.30000000000000004,0.0,0.0,0.2222222222222222,0.4
235130,0.07407407407407407,0.1764705882352941,0.13333333333333333,0.15789473684210525,0.1111111111111111,0.15625,0.125,0.375,0.18181818181818182,0.6666666666666666,0.23809523809523808,0.42857142857142855,0.5714285714285714,0.8125,0.8823529411764706,0.375,0.7272727272727273,0.763157894736842,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.13636363636363635,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.3333333333333333,0.16666666666666666,0.29166666666666663,0.1111111111111111,0.1,0.1111111111111111,0.125,0.1111111111111111,0.2
235147,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235225,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235330,0.4444444444444444,0.5882352941176471,0.7999999999999999,0.7894736842105263,0.9444444444444444,1.0,0.0,0.125,0.18181818181818182,0.5333333333333333,0.2857142857142857,0.3469387755102041,0.4285714285714285,0.375,0.8823529411764706,0.375,0.6818181818181818,0.631578947368421,0.0,0.7142857142857142,0.0625,0.2,0.13636363636363635,0.4473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.25,0.375,0.5,0.5,0.5833333333333333,0.3333333333333333,0.4,0.3333333333333333,0.5,0.5555555555555556,0.76
235372,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.10526315789473684,0.1111111111111111,0.125,0.25,0.25,0.4545454545454546,1.0,0.38095238095238093,0.6530612244897959,0.3571428571428571,0.75,0.058823529411764705,0.0625,0.5909090909090908,0.42105263157894735,0.375,0.21428571428571427,0.75,0.06666666666666667,0.13636363636363635,0.5789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.16666666666666666,0.16666666666666666,0.20833333333333331,0.1111111111111111,0.1,0.1111111111111111,0.125,0.1111111111111111,0.2
235432,0.5925925925925926,0.4117647058823529,0.0,0.0,0.0,0.328125,0.375,0.0,0.0,0.0,0.0,0.06122448979591836,0.4285714285714285,0.0625,0.0,0.0,0.0,0.09210526315789473,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.875,0.25,0.0,0.0,0.0,0.375,0.2222222222222222,0.30000000000000004,0.0,0.0,0.0,0.2
235508,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235568,0.07407407407407407,0.0,0.2,0.47368421052631576,0.0,0.1875,0.125,0.0,0.36363636363636365,0.06666666666666667,0.0,0.12244897959183672,0.5714285714285714,0.0,0.7647058823529411,0.9375,0.0,0.47368421052631576,0.125,0.0,0.0625,0.06666666666666667,0.0,0.07894736842105263,1.0,0.0,1.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.8333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.125,0.0,0.12
235574,0.18518518518518517,0.29411764705882354,0.26666666666666666,0.2631578947368421,0.38888888888888884,0.375,0.125,0.375,0.09090909090909091,0.4666666666666667,0.09523809523809523,0.2857142857142857,0.5714285714285714,0.75,0.9411764705882353,0.5625,0.7727272727272727,0.8157894736842105,0.125,0.14285714285714285,0.0625,0.06666666666666667,0.2272727272727273,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2,0.3333333333333333,0.25,0.3333333333333333,0.56
235604,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235622,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0625,0.375,0.375,0.4545454545454546,0.0,0.0,0.22448979591836732,0.4285714285714285,0.8125,0.5294117647058824,0.0,0.0,0.3684210526315789,0.125,0.07142857142857142,0.25,0.0,0.0,0.15789473684210525,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.1111111111111111,0.1,0.1111111111111111,0.0,0.0,0.12
235766,0.07407407407407407,0.1764705882352941,0.0,0.0,0.0,0.046875,0.125,0.25,0.0,0.0,0.0,0.06122448979591836,0.5714285714285714,0.875,0.0,0.0,0.0,0.28947368421052627,0.125,0.07142857142857142,0.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.2,0.0,0.0,0.0,0.12
235818,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235821,0.14814814814814814,0.1764705882352941,0.3333333333333333,0.21052631578947367,0.2222222222222222,0.28125,0.5,0.375,0.09090909090909091,0.2,0.14285714285714285,0.2857142857142857,0.3571428571428571,0.8125,0.7647058823529411,0.75,0.9090909090909091,0.8289473684210525,0.125,0.07142857142857142,0.25,0.13333333333333333,0.045454545454545456,0.23684210526315788,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.3333333333333333,0.4583333333333333,0.1111111111111111,0.1,0.2222222222222222,0.125,0.1111111111111111,0.24
235829,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235895,0.14814814814814814,0.0,0.0,0.0,0.0,0.03125,0.125,0.0,0.0,0.0,0.0,0.020408163265306117,0.5714285714285714,0.0,0.0,0.0,0.0,0.10526315789473684,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.1111111111111111,0.0,0.0,0.0,0.0,0.04
235901,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235904,0.5555555555555556,0.0,0.0,0.0,0.0,0.203125,0.125,0.0,0.0,0.0,0.0,0.020408163265306117,0.4285714285714285,0.0,0.0,0.0,0.0,0.07894736842105263,0.375,0.0,0.0,0.0,0.0,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.20833333333333331,0.2222222222222222,0.0,0.0,0.0,0.0,0.08
235909,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.15789473684210525,0.0,0.109375,0.125,0.625,0.4545454545454546,1.0,0.0,0.5306122448979591,0.5714285714285714,0.5625,0.058823529411764705,0.0625,0.0,0.25,0.125,0.21428571428571427,0.75,0.06666666666666667,0.0,0.4473684210526315,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.125,0.125,0.125,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.1,0.1111111111111111,0.25,0.0,0.2
235957,0.07407407407407407,0.11764705882352941,0.0,0.0,0.0,0.03125,1.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.07142857142857142,0.0625,0.0,0.0,0.0,0.02631578947368421,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.1,0.0,0.0,0.0,0.08
236099,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236131,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236135,0.07407407407407407,0.11764705882352941,0.0,0.0,0.0,0.03125,0.125,0.375,0.0,0.0,0.0,0.08163265306122448,0.5714285714285714,0.5,0.0,0.0,0.0,0.21052631578947367,0.125,0.4285714285714285,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.1,0.0,0.0,0.0,0.08
236149,0.07407407407407407,0.23529411764705882,0.0,0.0,0.0,0.0625,0.375,0.5,0.0,0.0,0.0,0.14285714285714285,0.4285714285714285,0.5,0.0,0.0,0.0,0.18421052631578946,0.125,0.3571428571428571,0.0,0.0,0.0,0.15789473684210525,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.1111111111111111,0.30000000000000004,0.0,0.0,0.0,0.16
236195,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236245,0.07407407407407407,0.0,0.0,0.10526315789473684,0.0,0.03125,0.125,0.0,0.0,0.9333333333333333,0.0,0.3061224489795918,0.5714285714285714,0.0,0.0,0.125,0.0,0.13157894736842105,0.125,0.0,0.0,0.06666666666666667,0.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.1111111111111111,0.0,0.0,0.125,0.0,0.08
236275,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236291,0.2962962962962963,0.23529411764705882,0.0,0.0,0.0,0.15625,0.375,0.0,0.0,0.0,0.0,0.06122448979591836,0.3571428571428571,0.0,0.0,0.0,0.0,0.06578947368421052,0.25,0.0,0.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.1,0.0,0.0,0.0,0.16
236304,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236389,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.1111111111111111,0.0,0.0,0.0,0.0,0.04
236397,0.2222222222222222,0.23529411764705882,0.3333333333333333,0.15789473684210525,0.6111111111111112,0.421875,0.125,0.0,0.09090909090909091,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0,0.9411764705882353,0.875,0.7727272727272727,0.9342105263157894,0.125,0.0,0.0625,0.06666666666666667,0.18181818181818182,0.18421052631578946,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.3333333333333333,0.5,0.4583333333333333,0.5555555555555556,0.1,0.2222222222222222,0.125,0.3333333333333333,0.48
236502,0.07407407407407407,0.1764705882352941,0.2,0.21052631578947367,0.16666666666666666,0.203125,0.125,0.625,0.2727272727272727,0.0,0.14285714285714285,0.24489795918367346,0.5714285714285714,0.5625,0.8235294117647058,0.5625,0.36363636363636365,0.631578947368421,0.125,0.21428571428571427,0.0625,0.0,0.5909090909090908,0.4736842105263157,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25,0.5,0.3333333333333333,0.41666666666666663,0.1111111111111111,0.1,0.1111111111111111,0.125,0.1111111111111111,0.2
236558,0.14814814814814814,0.11764705882352941,0.0,0.0,0.0,0.0625,0.375,0.625,0.0,0.0,0.0,0.16326530612244897,0.4285714285714285,0.375,0.0,0.0,0.0,0.15789473684210525,0.125,0.4285714285714285,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.08
236570,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236594,0.1111111111111111,0.0,0.0,0.0,0.0,0.015625,0.375,0.0,0.0,0.0,0.0,0.06122448979591836,0.4285714285714285,0.0,0.0,0.0,0.0,0.07894736842105263,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.2222222222222222,0.0,0.0,0.0,0.0,0.08
236622,0.2222222222222222,0.1764705882352941,0.26666666666666666,0.15789473684210525,0.2777777777777778,0.296875,0.125,0.75,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.625,0.0,0.625,0.0,0.3684210526315789,0.125,0.07142857142857142,0.0,0.0,0.0,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.16666666666666666,0.3333333333333333,0.375,0.2222222222222222,0.1,0.1111111111111111,0.25,0.2222222222222222,0.32
236624,0.25925925925925924,0.1764705882352941,0.0,0.0,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.08163265306122448,0.3571428571428571,0.625,0.0,0.0,0.0,0.19736842105263158,0.5,0.2857142857142857,0.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.20833333333333331,0.1111111111111111,0.2,0.0,0.0,0.0,0.12
236628,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236635,0.2222222222222222,0.0,0.0,0.0,0.0,0.0625,0.875,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.02631578947368421,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.5555555555555556,0.0,0.0,0.0,0.0,0.2
236644,0.18518518518518517,0.0,0.0,0.0,0.0,0.046875,0.875,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.02631578947368421,0.125,0.0,0.0,0.0,0.0,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.4444444444444444,0.0,0.0,0.0,0.0,0.16
236734,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236783,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.05555555555555555,0.046875,0.125,0.125,0.09090909090909091,0.06666666666666667,0.047619047619047616,0.1020408163265306,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.045454545454545456,0.06578947368421052,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.045454545454545456,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
