ID,CommitCount#Lab1,CommitCount#Lab2,CommitCount#Lab3,CommitCount#Lab4,CommitCount#Lab5,CommitCount#Total,Failed#Lab1,Failed#Lab2,Failed#Lab3,Failed#Lab4,Failed#Lab5,Failed#Total,Passed#Lab1,Passed#Lab2,Passed#Lab3,Passed#Lab4,Passed#Lab5,Passed#Total,Error#Lab1,Error#Lab2,Error#Lab3,Error#Lab4,Error#Lab5,Error#Total,Done#Lab1 ,Done#Lab2,Done#Lab3,Done#Lab4,Done#Lab5,Done#Total ,Dropout#Lab2,Dropout#Lab3,Dropout#Lab4,Dropout#Lab5,ActiveDays#Lab1,ActiveDays#Lab2 ,ActiveDays#Lab3,ActiveDays#Lab4,ActiveDays#Lab5,ActiveDays#Total,CommitsPerDay#Lab1,CommitsPerDay#Lab2,CommitsPerDay#Lab3,CommitsPerDay#Lab4,CommitsPerDay#Lab5,CommitsPerDay#Total,LOOP#Survey1,LOCAL#Survey1,INCREMENT#Survey1,TMPLOOP#Survey1,PRECISION#Survey1,ARGBYREF#Survey1,OBJVIS#Survey2,STREQ#Survey2,ARYINI#Survey2,ARYLEN#Survey2,ARYINI2#Survey2,INHVIS#Survey3,INHSUB#Survey3,INHOVRD#Survey3,INHOVRD2#Survey3,UPCAST#Survey3,UPCAST2#Survey3,CMP#Survey3,OVRD#Survey3,DWNCAST#Survey3,BVRPAR#Survey3,CFLIST#Survey4,CFFOR#Survey4,CLSORT#Survey4,CFSORT2#Survey4,CFSORT3#Survey4,CFMAP#Survey4,CFMAP2#Survey4,CFMAP3#Survey4,CFMAP4#Survey4,CorrectAnswer#Survey1,CorrectAnswer#Survey2,CorrectAnswer#Survey3,CorrectAnswer#Survey4,CorrectAnswer#Total,Done#Survey1,Done#Survey2,Done#Survey3,Done#Survey4,DoneSurvey#Total,Dropout#Survey2,Dropout#Survey3,Dropout#Survey4,Attempts,Attempts Pass,Attempts Fail
238376,0.4230769230769231,0.125,0.0,0.0,0.0,0.21311475409836067,0.42857142857142855,0.0,0.0,0.0,0.0,0.06818181818181818,0.2307692307692308,0.0,0.0,0.0,0.0,0.04225352112676056,0.14285714285714285,0.0,0.0,0.0,0.0,0.060606060606060615,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.3478260869565217,0.1111111111111111,0.2,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6000000000000001,0.2,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
238485,0.15384615384615385,0.1875,0.0,0.0,0.0,0.11475409836065575,0.0,0.7142857142857142,0.0,0.0,0.0,0.11363636363636365,0.5384615384615385,0.3333333333333333,0.0,0.0,0.0,0.16901408450704225,0.0,0.3076923076923077,0.0,0.0,0.0,0.12121212121212123,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.21739130434782608,0.1111111111111111,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.4,0.3333333333333333,0.36666666666666653,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
239181,0.15384615384615385,0.0625,0.07142857142857142,0.05555555555555555,0.0,0.11475409836065575,0.0,0.0,0.4,1.0,0.0,0.4090909090909091,0.4615384615384616,0.0,0.0,0.0,0.0,0.08450704225352113,0.14285714285714285,0.0,0.7333333333333333,0.0,0.0,0.3939393939393939,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.25,0.125,0.125,0.16666666666666666,0.0,0.17391304347826084,0.2222222222222222,0.1,0.1111111111111111,0.125,0.0,0.14285714285714285,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.2333333333333333,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1,0,1
239207,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.2,0.0,0.2333333333333333,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0,0,0
239213,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
239238,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.6000000000000001,0.1,0.5555555555555556,0.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
239569,0.15384615384615385,0.375,0.21428571428571427,0.0,0.0,0.21311475409836067,0.42857142857142855,0.0,1.0,0.0,0.0,0.2954545454545455,0.3076923076923077,0.26666666666666666,0.0,0.0,0.0,0.11267605633802814,0.0,0.7692307692307693,0.3333333333333333,0.0,0.0,0.4545454545454546,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.375,0.625,0.375,0.0,0.0,0.4782608695652174,0.1111111111111111,0.1,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
240200,0.07692307692307693,0.0,0.0,0.0,0.0,0.032786885245901634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08695652173913042,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
240215,0.0,0.0,0.0,0.16666666666666666,0.0,0.049180327868852465,0.0,0.0,0.0,0.5,0.0,0.1590909090909091,0.0,0.0,0.0,0.3333333333333333,0.0,0.07042253521126761,0.0,0.0,0.0,0.14285714285714285,0.0,0.060606060606060615,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.13043478260869565,0.0,0.0,0.0,0.125,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.5,0.7777777777777777,0.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
240591,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0
240705,0.038461538461538464,0.25,0.0,0.0,0.0,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606060606060615,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.13043478260869565,0.1111111111111111,0.2,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0
240717,0.15384615384615385,0.5,0.14285714285714285,0.0,0.0,0.2295081967213115,0.2857142857142857,0.2857142857142857,0.4,0.0,0.0,0.18181818181818185,0.38461538461538464,0.5333333333333333,0.0,0.0,0.0,0.18309859154929575,0.0,0.3076923076923077,0.7333333333333333,0.0,0.0,0.4545454545454546,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.125,0.375,0.125,0.0,0.0,0.21739130434782608,0.4444444444444444,0.2,0.2222222222222222,0.0,0.0,0.2857142857142857,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.2,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
241141,0.19230769230769232,0.0,0.21428571428571427,0.0,0.0,0.13114754098360654,0.0,0.0,0.4,0.0,0.0,0.09090909090909093,0.4615384615384616,0.0,0.0,0.0,0.0,0.08450704225352113,0.14285714285714285,0.0,0.7333333333333333,0.0,0.0,0.3636363636363637,1.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.17391304347826084,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.4666666666666667,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0,0,0
241250,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,0.2857142857142857,0.0,0.0,0.0,0.0,0.045454545454545456,0.38461538461538464,0.0,0.0,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0,0
244680,0.07692307692307693,0.0,0.0,0.0,0.0,0.032786885245901634,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08695652173913042,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
244712,0.07692307692307693,0.125,0.21428571428571427,0.05555555555555555,0.0,0.13114754098360654,0.0,0.42857142857142855,0.1,0.6428571428571428,0.0,0.2954545454545455,0.38461538461538464,0.7333333333333333,0.875,0.06666666666666668,0.0,0.4366197183098592,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.18181818181818185,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.16666666666666666,0.0,0.3043478260869565,0.1111111111111111,0.1,0.1111111111111111,0.125,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.36666666666666653,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0
244804,0.038461538461538464,0.0625,0.07142857142857142,0.0,0.5882352941176471,0.21311475409836067,0.0,0.0,0.0,0.0,0.25,0.11363636363636365,0.5384615384615385,1.0,0.9375,0.0,0.5238095238095237,0.676056338028169,0.0,0.0,0.0,0.0,0.2380952380952381,0.18181818181818185,1.0,1.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.6666666666666666,0.3043478260869565,0.1111111111111111,0.1,0.1111111111111111,0.0,0.2222222222222222,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1,1,0
244807,0.038461538461538464,0.0,0.14285714285714285,0.0,0.05882352941176471,0.06557377049180327,0.0,0.0,0.0,0.0,0.35000000000000003,0.1590909090909091,0.5384615384615385,0.0,0.9375,0.0,0.4761904761904762,0.4507042253521127,0.0,0.0,0.0,0.0,0.19047619047619047,0.12121212121212123,1.0,0.0,1.0,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.16666666666666666,0.13043478260869565,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,0.8888888888888888,0.5,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0,0,0
244809,0.038461538461538464,0.0,0.0,0.0,0.0,0.016393442622950817,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0,0
244896,0.07692307692307693,0.0,0.0,0.0,0.0,0.032786885245901634,0.42857142857142855,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.12121212121212123,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08695652173913042,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7000000000000001,0.5555555555555556,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
244959,0.0,0.0,0.07142857142857142,0.1111111111111111,0.05882352941176471,0.06557377049180327,0.0,0.0,0.2,0.14285714285714285,0.0,0.09090909090909093,0.0,0.0,0.8125,0.6666666666666666,0.3333333333333333,0.4225352112676056,0.0,0.0,0.0,0.14285714285714285,0.0,0.09090909090909093,0.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.16666666666666666,0.13043478260869565,0.0,0.0,0.1111111111111111,0.125,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1,1,0
244964,0.038461538461538464,0.0625,0.07142857142857142,0.05555555555555555,0.2352941176470588,0.13114754098360654,0.0,1.0,0.6000000000000001,0.0,0.30000000000000004,0.4318181818181818,0.5384615384615385,0.06666666666666668,0.5,0.06666666666666668,0.6190476190476191,0.4225352112676056,0.0,0.4615384615384616,0.06666666666666668,0.0,0.09523809523809523,0.30303030303030304,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.16666666666666666,0.3333333333333333,0.2608695652173913,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2222222222222222,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8,0.8,0.7777777777777777,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
244966,0.2692307692307693,0.25,0.21428571428571427,0.0,0.0,0.2295081967213115,0.14285714285714285,0.0,0.4,0.0,0.0,0.11363636363636365,0.3076923076923077,0.0,0.0,0.0,0.0,0.056338028169014086,0.2857142857142857,0.0,0.7333333333333333,0.0,0.0,0.42424242424242425,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.375,0.25,0.25,0.0,0.0,0.3043478260869565,0.2222222222222222,0.2,0.1111111111111111,0.0,0.0,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,1
244994,0.038461538461538464,0.0625,0.0,0.0,0.0,0.032786885245901634,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.06818181818181818,0.38461538461538464,0.4666666666666667,0.0,0.0,0.0,0.16901408450704225,0.14285714285714285,0.38461538461538464,0.0,0.0,0.0,0.18181818181818185,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08695652173913042,0.1111111111111111,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0,0,0
245000,0.07692307692307693,0.4375,0.14285714285714285,0.16666666666666666,0.4117647058823529,0.3442622950819672,0.0,0.14285714285714285,0.0,0.0,0.2,0.11363636363636365,0.5384615384615385,0.8666666666666667,0.9375,0.8,0.6190476190476191,0.8450704225352113,0.0,0.0,0.0,0.14285714285714285,0.19047619047619047,0.18181818181818185,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.375,0.25,0.3333333333333333,0.6666666666666666,0.5652173913043478,0.1111111111111111,0.2,0.1111111111111111,0.125,0.1111111111111111,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7777777777777777,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0
245012,0.038461538461538464,0.25,0.21428571428571427,0.16666666666666666,0.05882352941176471,0.19672131147540986,0.0,0.14285714285714285,0.0,0.21428571428571427,0.15000000000000002,0.1590909090909091,0.4615384615384616,0.8666666666666667,0.9375,0.6666666666666666,0.8571428571428571,0.8732394366197184,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.060606060606060615,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.5,0.16666666666666666,0.43478260869565216,0.1111111111111111,0.1,0.1111111111111111,0.125,0.1111111111111111,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
245047,0.1153846153846154,0.1875,0.21428571428571427,0.0,0.0,0.14754098360655735,0.0,0.0,0.4,0.0,0.0,0.09090909090909093,0.0,0.3333333333333333,0.3125,0.0,0.0,0.14084507042253522,0.0,0.0,0.4,0.0,0.0,0.24242424242424246,1.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.25,0.25,0.125,0.0,0.0,0.21739130434782608,0.1111111111111111,0.1,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.5555555555555556,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
245134,0.15384615384615385,0.5,0.0,0.0,0.0,0.19672131147540986,0.0,0.42857142857142855,0.0,0.0,0.0,0.06818181818181818,0.5384615384615385,0.7333333333333333,0.0,0.0,0.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.08695652173913042,0.4444444444444444,0.8,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.06666666666666668,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0,0
245249,0.2692307692307693,0.0625,0.14285714285714285,0.05555555555555555,0.0,0.18032786885245905,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.09090909090909093,0.5384615384615385,0.6,0.9375,0.8,0.0,0.6056338028169014,0.0,0.2307692307692308,0.0,0.0,0.0,0.09090909090909093,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.25,0.125,0.125,0.16666666666666666,0.0,0.21739130434782608,0.3333333333333333,0.1,0.2222222222222222,0.125,0.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7000000000000001,0.7777777777777777,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
